timestamp,source_ip,destination_ip,source_port,destination_port,protocol,packet_length,flow_duration,packet_count,byte_count,attack_type,label
2026-05-21 15:54:10,192.168.1.71,10.0.0.230,443,53,TCP,636,6.77236149965551,9,5724,Benign,0
2026-05-21 16:17:53,192.168.1.186,10.0.0.123,80,123,UDP,1227,2.178472072431173,30,36810,Benign,0
2026-05-21 15:52:13,155.196.224.88,192.168.1.100,443,443,UDP,573,0.22306680092187664,440,252120,DDoS,1
2026-05-21 16:25:18,198.51.100.74,192.168.1.50,42309,3389,TCP,119,2.1140018706298624,49,5831,Brute Force,1
2026-05-21 16:52:55,123.54.19.238,192.168.1.100,53,443,UDP,1317,0.9406592566493408,729,960093,DDoS,1
2026-05-21 15:55:01,79.133.164.115,192.168.1.100,80,80,UDP,891,0.10603251213824519,584,520344,DDoS,1
2026-05-21 15:17:48,192.168.1.228,10.0.0.236,22,123,TCP,307,9.98038421521095,19,5833,Benign,0
2026-05-21 16:13:21,192.168.1.172,10.0.0.120,53,123,TCP,760,8.803376929696357,18,13680,Benign,0
2026-05-21 15:48:24,11.63.102.51,192.168.1.100,22,443,TCP,1274,1.4891169173939383,829,1056146,DDoS,1
2026-05-21 16:31:38,203.0.113.23,192.168.1.100,52165,12,TCP,57,0.014638963543058166,2,114,Port Scan,1
2026-05-21 14:33:45,192.168.1.16,10.0.0.94,53,123,TCP,1014,8.033888776401904,31,31434,Benign,0
2026-05-21 16:12:25,192.168.1.137,10.0.0.164,80,80,TCP,1193,5.269856529934012,33,39369,Benign,0
2026-05-21 14:12:59,2.234.80.153,192.168.1.100,443,443,UDP,770,1.1620469432062812,893,687610,DDoS,1
2026-05-21 16:24:15,203.0.113.24,192.168.1.100,59868,26,TCP,56,0.028731112154466217,1,56,Port Scan,1
2026-05-21 15:36:32,198.51.100.11,192.168.1.50,49110,22,TCP,157,28.22201227301671,46,7222,Brute Force,1
2026-05-21 14:32:55,16.245.31.28,192.168.1.100,443,80,UDP,1306,1.3711958975467806,226,295156,DDoS,1
2026-05-21 16:10:00,159.57.148.174,192.168.1.100,64592,443,UDP,549,0.13874709461105084,1008,553392,DDoS,1
2026-05-21 16:27:46,192.168.1.62,10.0.0.77,22,53,TCP,1450,6.005993612750077,23,33350,Benign,0
2026-05-21 15:29:24,192.168.1.99,10.0.0.153,443,123,TCP,513,8.153074854177554,12,6156,Benign,0
2026-05-21 15:45:09,192.168.1.244,10.0.0.99,54933,123,UDP,926,8.202348603029897,33,30558,Benign,0
2026-05-21 15:57:34,192.168.1.45,10.0.0.241,22,123,TCP,333,9.38709601873983,6,1998,Benign,0
2026-05-21 15:36:13,192.168.1.238,10.0.0.88,80,443,TCP,578,6.734253754150693,25,14450,Benign,0
2026-05-21 15:19:06,192.168.1.168,10.0.0.87,443,123,TCP,1211,3.1779581037303766,19,23009,Benign,0
2026-05-21 16:51:01,192.168.1.223,10.0.0.48,80,443,UDP,902,2.7807035653484653,31,27962,Benign,0
2026-05-21 14:30:30,203.0.113.25,192.168.1.100,62827,610,TCP,50,0.0010609285044389984,1,50,Port Scan,1
2026-05-21 14:54:25,192.168.1.248,10.0.0.10,443,443,UDP,618,9.412392289399175,21,12978,Benign,0
2026-05-21 14:53:35,192.168.1.228,10.0.0.120,443,123,UDP,1378,5.984569725121061,27,37206,Benign,0
2026-05-21 14:45:50,192.168.1.90,10.0.0.117,80,443,UDP,1326,3.22872229552311,27,35802,Benign,0
2026-05-21 16:16:17,185.190.140.6,192.168.1.12,53881,443,TCP,1110,126.49867697754549,134,148740,Infiltration,1
2026-05-21 14:50:41,192.168.1.166,10.0.0.138,22,53,TCP,1486,4.304273717884748,25,37150,Benign,0
2026-05-21 14:43:57,192.168.1.104,10.0.0.181,80,53,UDP,834,1.8197145469766622,11,9174,Benign,0
2026-05-21 15:41:28,192.168.1.138,10.0.0.236,22,123,TCP,1065,5.923193949948122,9,9585,Benign,0
2026-05-21 15:54:12,192.168.1.123,10.0.0.207,56059,443,UDP,693,7.608463655432997,9,6237,Benign,0
2026-05-21 16:58:19,203.0.113.39,192.168.1.100,48706,610,TCP,41,0.049525303413206316,1,41,Port Scan,1
2026-05-21 14:23:44,192.168.1.87,10.0.0.223,22,123,UDP,350,5.255627576265073,20,7000,Benign,0
2026-05-21 16:32:10,203.0.113.32,192.168.1.100,30137,98,TCP,54,0.02352779227869278,1,54,Port Scan,1
2026-05-21 14:57:12,192.168.1.55,10.0.0.42,80,443,TCP,1259,7.484596139061465,6,7554,Benign,0
2026-05-21 14:59:55,203.0.113.11,192.168.1.100,52849,813,TCP,62,0.0012986993441116063,2,124,Port Scan,1
2026-05-21 16:42:24,192.168.1.21,10.0.0.65,443,123,UDP,1187,1.8349356409258581,39,46293,Benign,0
2026-05-21 16:24:50,192.168.1.221,10.0.0.152,22,53,TCP,715,2.0446695993326554,2,1430,Benign,0
2026-05-21 15:23:51,203.0.113.42,192.168.1.100,37445,976,TCP,50,0.004112246627322576,1,50,Port Scan,1
2026-05-21 15:16:26,192.168.1.149,10.0.0.137,53,53,TCP,900,8.650692062299115,28,25200,Benign,0
2026-05-21 14:37:05,198.51.100.37,192.168.1.50,53715,22,TCP,142,12.034473616628782,27,3834,Brute Force,1
2026-05-21 16:58:01,198.51.100.20,192.168.1.50,55274,3389,TCP,119,32.143110569851615,21,2499,Brute Force,1
2026-05-21 14:54:57,198.51.100.71,192.168.1.50,47738,3389,TCP,140,36.3672382989803,61,8540,Brute Force,1
2026-05-21 15:12:34,192.168.1.51,10.0.0.131,443,53,UDP,912,9.549234839219038,18,16416,Benign,0
2026-05-21 15:37:02,192.168.1.143,10.0.0.151,52282,123,TCP,526,6.883357289809291,21,11046,Benign,0
2026-05-21 16:24:29,203.0.113.42,192.168.1.100,54093,381,TCP,55,0.03830701972161435,1,55,Port Scan,1
2026-05-21 14:29:15,192.168.1.76,10.0.0.237,22,53,TCP,875,5.534838166051029,27,23625,Benign,0
2026-05-21 14:23:42,192.168.1.114,10.0.0.82,22,53,TCP,1083,2.9246341340201445,49,53067,Benign,0
2026-05-21 15:40:20,192.168.1.93,10.0.0.184,80,443,TCP,700,7.568829288554222,17,11900,Benign,0
2026-05-21 14:28:29,192.168.1.129,10.0.0.27,59019,53,TCP,1165,7.81044887114307,16,18640,Benign,0
2026-05-21 15:20:54,192.168.1.27,10.0.0.194,443,443,TCP,459,9.422077041651363,9,4131,Benign,0
2026-05-21 14:46:12,198.51.100.74,192.168.1.50,56917,3389,TCP,135,44.1748413508379,44,5940,Brute Force,1
2026-05-21 14:57:42,192.168.1.92,10.0.0.160,22,80,TCP,462,4.64625840960472,22,10164,Benign,0
2026-05-21 15:09:39,192.168.1.64,10.0.0.58,443,443,TCP,741,1.4238211050739527,1,741,Benign,0
2026-05-21 15:49:17,203.0.113.43,192.168.1.100,40880,881,TCP,60,0.04260396802493474,1,60,Port Scan,1
2026-05-21 14:56:16,192.168.1.155,10.0.0.238,80,53,TCP,1009,6.542234407790366,41,41369,Benign,0
2026-05-21 16:32:41,192.168.1.243,10.0.0.19,53,80,TCP,504,0.03341196306739942,39,19656,Benign,0
2026-05-21 16:48:42,203.0.113.19,192.168.1.100,63122,80,TCP,46,0.01151963913456672,1,46,Port Scan,1
2026-05-21 15:29:11,192.168.1.18,10.0.0.141,59132,53,ICMP,1094,9.467211391562158,3,3282,Benign,0
2026-05-21 16:39:54,203.0.113.20,192.168.1.100,30874,599,TCP,50,0.04363543392427971,2,100,Port Scan,1
2026-05-21 15:26:03,192.168.1.138,10.0.0.96,61810,123,TCP,918,5.8981552987773895,38,34884,Benign,0
2026-05-21 14:41:05,192.168.1.134,10.0.0.232,53,443,UDP,1066,9.666833466854303,23,24518,Benign,0
2026-05-21 15:38:28,2.111.80.103,192.168.1.100,22,80,UDP,1135,0.7322163558334227,1096,1243960,DDoS,1
2026-05-21 15:10:30,192.168.1.245,10.0.0.166,49746,80,TCP,352,7.657821019783419,18,6336,Benign,0
2026-05-21 16:02:57,192.168.1.26,10.0.0.74,443,80,TCP,1138,8.638413015850354,4,4552,Benign,0
2026-05-21 14:57:53,192.168.1.16,10.0.0.164,80,80,TCP,707,9.509891506179093,5,3535,Benign,0
2026-05-21 15:19:20,192.168.1.93,10.0.0.20,53,80,UDP,230,6.4210993050378615,17,3910,Benign,0
2026-05-21 14:28:58,192.168.1.44,10.0.0.108,55655,80,TCP,1051,5.384839411725395,17,17867,Benign,0
2026-05-21 14:57:39,192.168.1.101,10.0.0.151,22,80,UDP,1183,2.7251170360944563,45,53235,Benign,0
2026-05-21 14:30:42,192.168.1.37,10.0.0.182,63400,80,TCP,991,5.948823642173812,33,32703,Benign,0
2026-05-21 16:50:22,192.168.1.188,10.0.0.83,22,123,TCP,676,5.038027669241915,30,20280,Benign,0
2026-05-21 14:41:18,192.168.1.25,10.0.0.132,443,123,UDP,1452,8.30413284442437,21,30492,Benign,0
2026-05-21 15:19:53,203.0.113.49,192.168.1.100,62971,379,TCP,45,0.04874862901451413,2,90,Port Scan,1
2026-05-21 14:40:38,192.168.1.192,10.0.0.207,443,80,TCP,884,0.6550907265624426,48,42432,Benign,0
2026-05-21 16:15:58,192.168.1.163,10.0.0.38,443,53,TCP,468,8.839393853584351,45,21060,Benign,0
2026-05-21 14:52:46,192.168.1.117,10.0.0.228,53,53,TCP,1335,1.2074019336024249,38,50730,Benign,0
2026-05-21 15:29:15,198.51.100.97,192.168.1.50,56804,3389,TCP,133,2.8873232714223778,32,4256,Brute Force,1
2026-05-21 15:02:17,192.168.1.36,10.0.0.198,80,53,TCP,653,0.40817271561396645,1,653,Benign,0
2026-05-21 14:23:23,192.168.1.208,10.0.0.205,22,123,TCP,498,2.2553401916074987,39,19422,Benign,0
2026-05-21 16:08:38,203.0.113.17,192.168.1.100,43359,558,TCP,57,0.020479483533766628,1,57,Port Scan,1
2026-05-21 14:41:17,192.168.1.127,10.0.0.185,55235,443,TCP,1298,2.869368779246882,13,16874,Benign,0
2026-05-21 16:00:08,192.168.1.171,10.0.0.13,53,53,TCP,1061,4.2465781055351375,22,23342,Benign,0
2026-05-21 16:03:57,164.159.132.77,192.168.1.100,22,80,TCP,518,0.9351947906502698,1007,521626,DDoS,1
2026-05-21 14:31:15,192.168.1.209,10.0.0.170,443,443,TCP,125,8.833850788656719,17,2125,Benign,0
2026-05-21 14:49:12,192.168.1.15,10.0.0.221,80,443,TCP,554,1.8882913640002428,13,7202,Benign,0
2026-05-21 16:59:06,192.168.1.147,10.0.0.103,80,53,TCP,1395,7.873975970559577,32,44640,Benign,0
2026-05-21 15:48:02,192.168.1.185,10.0.0.25,80,443,TCP,995,1.2187697874629735,44,43780,Benign,0
2026-05-21 15:25:44,192.168.1.118,10.0.0.95,80,443,TCP,1064,1.3817093117210764,39,41496,Benign,0
2026-05-21 16:55:26,192.168.1.52,10.0.0.137,58553,443,TCP,1099,0.17305169869207251,46,50554,Benign,0
2026-05-21 14:56:18,91.28.203.155,192.168.1.100,80,80,TCP,719,1.3990082255433114,320,230080,DDoS,1
2026-05-21 14:54:55,192.168.1.199,10.0.0.53,443,80,TCP,1056,1.154474813526521,39,41184,Benign,0
2026-05-21 16:57:38,192.168.1.101,10.0.0.45,22,53,TCP,583,8.650318590815429,14,8162,Benign,0
2026-05-21 14:28:41,96.22.171.160,192.168.1.100,60690,80,UDP,999,1.1992571532849892,580,579420,DDoS,1
2026-05-21 15:42:06,192.168.1.45,10.0.0.174,22,53,ICMP,1306,2.8142689672082346,25,32650,Benign,0
2026-05-21 15:46:27,192.168.1.152,10.0.0.111,80,53,TCP,544,8.134295188355088,23,12512,Benign,0
2026-05-21 15:45:05,192.168.1.37,10.0.0.68,22,443,TCP,1087,8.051748626341164,38,41306,Benign,0
2026-05-21 15:52:49,192.168.1.120,10.0.0.144,443,80,TCP,1064,0.24224386878632231,8,8512,Benign,0
2026-05-21 15:16:19,192.168.1.122,10.0.0.180,443,443,TCP,1260,8.019375934626622,5,6300,Benign,0
2026-05-21 15:55:49,192.168.1.191,10.0.0.245,22,123,TCP,1116,6.756239624118422,25,27900,Benign,0
2026-05-21 15:44:09,192.168.1.221,10.0.0.40,53,80,UDP,1427,5.153388585087405,14,19978,Benign,0
2026-05-21 14:49:16,203.0.113.11,192.168.1.100,61060,313,TCP,42,0.03166557902060912,2,84,Port Scan,1
2026-05-21 16:14:51,192.168.1.189,10.0.0.94,80,123,TCP,285,5.9605828680289275,18,5130,Benign,0
2026-05-21 15:35:53,203.0.113.27,192.168.1.100,52183,4,TCP,45,0.03865668183068336,2,90,Port Scan,1
2026-05-21 14:56:10,192.168.1.182,10.0.0.74,53,80,UDP,517,9.547145076359795,29,14993,Benign,0
2026-05-21 15:52:32,198.51.100.27,192.168.1.50,56791,22,TCP,109,6.000378329809033,37,4033,Brute Force,1
2026-05-21 15:49:58,192.168.1.139,10.0.0.213,443,80,TCP,908,6.382043726950621,36,32688,Benign,0
2026-05-21 16:54:56,203.0.113.19,192.168.1.100,57866,145,TCP,61,0.025134874672141427,1,61,Port Scan,1
2026-05-21 14:40:34,185.190.140.13,192.168.1.12,56469,443,TCP,1256,201.79683781438467,127,159512,Infiltration,1
2026-05-21 14:17:51,192.168.1.216,10.0.0.156,80,80,TCP,98,9.792589301516644,12,1176,Benign,0
2026-05-21 16:54:39,192.168.1.224,10.0.0.86,22,123,TCP,1415,4.995966376692572,48,67920,Benign,0
2026-05-21 15:03:22,71.17.189.10,192.168.1.100,22,443,UDP,1377,0.6783103740555047,293,403461,DDoS,1
2026-05-21 14:33:34,136.133.172.228,192.168.1.100,53,443,TCP,741,1.2940469763985576,399,295659,DDoS,1
2026-05-21 16:57:19,192.168.1.226,10.0.0.14,52757,53,TCP,432,0.9930914792535851,35,15120,Benign,0
2026-05-21 15:34:02,192.168.1.16,10.0.0.114,60058,123,UDP,1420,7.440709620870614,11,15620,Benign,0
2026-05-21 15:01:06,192.168.1.167,10.0.0.189,53,80,TCP,447,9.307530130189399,14,6258,Benign,0
2026-05-21 16:28:56,192.168.1.86,10.0.0.37,443,123,TCP,1004,8.639144785010316,3,3012,Benign,0
2026-05-21 16:41:55,203.0.113.20,192.168.1.100,57221,479,TCP,47,0.04694253423404344,2,94,Port Scan,1
2026-05-21 15:15:42,192.168.1.43,10.0.0.190,80,53,UDP,317,1.7851699416055302,44,13948,Benign,0
2026-05-21 14:48:02,192.168.1.74,10.0.0.96,56092,80,TCP,1149,2.283840766774475,45,51705,Benign,0
2026-05-21 16:41:56,66.129.1.84,192.168.1.100,443,443,UDP,1091,1.3474016491313525,1162,1267742,DDoS,1
2026-05-21 16:39:20,203.0.113.42,192.168.1.100,33598,494,TCP,47,0.013323367147997908,1,47,Port Scan,1
2026-05-21 15:04:29,192.168.1.159,10.0.0.76,22,53,TCP,266,3.5435986591492696,31,8246,Benign,0
2026-05-21 15:34:05,192.168.1.182,10.0.0.24,22,443,TCP,1136,2.659583423765649,36,40896,Benign,0
2026-05-21 15:15:41,198.51.100.55,192.168.1.50,46549,22,TCP,88,41.530523844490595,42,3696,Brute Force,1
2026-05-21 15:38:02,192.168.1.30,10.0.0.32,53,53,TCP,801,1.5581706600950755,38,30438,Benign,0
2026-05-21 16:17:48,192.168.1.162,10.0.0.203,80,123,TCP,1330,5.3102341665975,10,13300,Benign,0
2026-05-21 15:34:25,192.168.1.89,10.0.0.217,53,80,TCP,469,2.0965592676538076,3,1407,Benign,0
2026-05-21 16:47:27,192.168.1.103,10.0.0.217,50441,123,UDP,1156,2.3040207945398374,18,20808,Benign,0
2026-05-21 16:55:34,203.0.113.43,192.168.1.100,32946,824,TCP,60,0.010700603298186465,1,60,Port Scan,1
2026-05-21 16:14:04,192.168.1.218,10.0.0.197,53,443,TCP,169,9.299130986254957,10,1690,Benign,0
2026-05-21 14:24:02,192.168.1.188,10.0.0.156,55361,443,TCP,723,3.8195448130516194,6,4338,Benign,0
2026-05-21 16:28:12,192.168.1.13,10.0.0.192,22,443,ICMP,905,8.505720836121911,16,14480,Benign,0
2026-05-21 14:38:14,192.168.1.46,10.0.0.214,56435,123,TCP,536,4.508966023809982,22,11792,Benign,0
2026-05-21 16:32:07,192.168.1.186,10.0.0.173,22,123,TCP,963,9.956840455165649,19,18297,Benign,0
2026-05-21 14:20:09,192.168.1.176,10.0.0.109,80,123,TCP,1463,3.1841281607102214,13,19019,Benign,0
2026-05-21 15:14:55,198.51.100.82,192.168.1.50,44574,22,TCP,142,35.63980584136011,79,11218,Brute Force,1
2026-05-21 14:35:38,192.168.1.158,10.0.0.93,80,53,TCP,1429,9.096530974674444,7,10003,Benign,0
2026-05-21 15:46:56,192.168.1.119,10.0.0.214,443,80,TCP,352,1.5911476000509177,23,8096,Benign,0
2026-05-21 14:21:57,15.77.106.174,192.168.1.100,22,443,TCP,560,0.06285610329375392,260,145600,DDoS,1
2026-05-21 16:26:16,181.61.147.132,192.168.1.100,22,443,TCP,801,1.2566653706082098,509,407709,DDoS,1
2026-05-21 16:49:51,192.168.1.131,10.0.0.220,53,53,TCP,902,1.892987070063455,8,7216,Benign,0
2026-05-21 16:00:05,192.168.1.249,10.0.0.73,53,443,TCP,197,1.3020728748749013,41,8077,Benign,0
2026-05-21 14:13:56,192.168.1.225,10.0.0.222,22,123,TCP,1082,1.2246576218399339,26,28132,Benign,0
2026-05-21 16:19:39,192.168.1.170,10.0.0.150,22,80,TCP,1073,8.853269385414098,34,36482,Benign,0
2026-05-21 16:18:20,192.168.1.113,10.0.0.225,53,123,TCP,1318,8.702962175349834,34,44812,Benign,0
2026-05-21 16:39:58,192.168.1.68,10.0.0.41,22,123,UDP,1292,2.0367856186815803,47,60724,Benign,0
2026-05-21 16:35:34,192.168.1.237,10.0.0.51,443,443,TCP,119,9.619154687274275,30,3570,Benign,0
2026-05-21 16:03:32,192.168.1.38,10.0.0.200,53,53,TCP,431,1.2451865265014308,12,5172,Benign,0
2026-05-21 16:55:38,185.190.140.11,192.168.1.12,54326,443,TCP,1346,295.2346237987522,46,61916,Infiltration,1
2026-05-21 15:38:08,195.112.199.32,192.168.1.100,53,80,UDP,1159,0.1753616899375155,607,703513,DDoS,1
2026-05-21 16:43:01,192.168.1.242,10.0.0.42,443,80,TCP,79,0.3778995345490771,49,3871,Benign,0
2026-05-21 16:49:09,192.168.1.151,10.0.0.55,53,80,TCP,86,6.784611279024462,5,430,Benign,0
2026-05-21 14:21:07,192.168.1.242,10.0.0.124,80,443,TCP,1446,7.621338963957183,31,44826,Benign,0
2026-05-21 15:53:46,192.168.1.61,10.0.0.35,443,123,TCP,803,9.593143412383178,22,17666,Benign,0
2026-05-21 16:38:44,198.51.100.82,192.168.1.50,48015,3389,TCP,95,30.16143371517567,25,2375,Brute Force,1
2026-05-21 14:44:06,192.168.1.20,10.0.0.129,80,443,TCP,760,0.2981938194216562,28,21280,Benign,0
2026-05-21 16:39:45,222.187.174.78,192.168.1.100,64290,443,UDP,1110,0.6593824328142178,890,987900,DDoS,1
2026-05-21 16:23:34,203.0.113.26,192.168.1.100,59014,413,TCP,46,0.03865743430381131,1,46,Port Scan,1
2026-05-21 16:20:14,192.168.1.152,10.0.0.245,22,443,TCP,1288,0.4092838603406114,12,15456,Benign,0
2026-05-21 14:15:22,192.168.1.57,10.0.0.141,56740,123,TCP,816,3.2776441449563696,24,19584,Benign,0
2026-05-21 14:33:27,192.168.1.108,10.0.0.22,443,123,UDP,73,1.163182063435257,39,2847,Benign,0
2026-05-21 15:45:00,192.168.1.187,10.0.0.103,443,80,TCP,337,5.2931021244556,10,3370,Benign,0
2026-05-21 16:13:56,192.168.1.29,10.0.0.203,22,123,TCP,1124,3.4755486557599564,36,40464,Benign,0
2026-05-21 14:50:05,192.168.1.222,10.0.0.180,53,443,TCP,606,1.8804660577571415,14,8484,Benign,0
2026-05-21 15:07:28,192.168.1.147,10.0.0.80,60140,80,TCP,671,0.5650193831275439,30,20130,Benign,0
2026-05-21 16:29:56,192.168.1.118,10.0.0.32,22,80,TCP,1073,0.907261001617086,32,34336,Benign,0
2026-05-21 15:01:55,192.168.1.66,10.0.0.194,443,80,UDP,589,5.491133337657934,41,24149,Benign,0
2026-05-21 15:55:00,192.168.1.26,10.0.0.107,443,80,TCP,509,6.3651440650054845,19,9671,Benign,0
2026-05-21 16:35:55,192.168.1.155,10.0.0.23,80,443,UDP,340,3.8123931587875095,40,13600,Benign,0
2026-05-21 16:11:05,192.168.1.243,10.0.0.75,53,53,TCP,1191,2.5695717349520306,49,58359,Benign,0
2026-05-21 15:26:15,120.201.110.129,192.168.1.100,22,443,UDP,905,1.3183000129066658,756,684180,DDoS,1
2026-05-21 16:50:33,192.168.1.229,10.0.0.35,443,53,TCP,158,6.919569422377494,13,2054,Benign,0
2026-05-21 15:18:11,192.168.1.176,10.0.0.194,53,123,TCP,939,7.578525064429874,32,30048,Benign,0
2026-05-21 16:44:21,192.168.1.232,10.0.0.180,62442,443,TCP,1109,4.43200121213447,42,46578,Benign,0
2026-05-21 16:18:03,192.168.1.199,10.0.0.57,22,80,TCP,918,1.9801939235175487,29,26622,Benign,0
2026-05-21 16:05:26,203.0.113.36,192.168.1.100,37371,532,TCP,45,0.026409387316078545,1,45,Port Scan,1
2026-05-21 15:15:35,192.168.1.209,10.0.0.225,50734,80,TCP,517,8.79614031421203,29,14993,Benign,0
2026-05-21 14:14:10,203.0.113.20,192.168.1.100,48675,348,TCP,48,0.04667301590740386,1,48,Port Scan,1
2026-05-21 14:18:22,192.168.1.244,10.0.0.166,53,443,UDP,1004,1.60148174769684,17,17068,Benign,0
2026-05-21 15:05:23,192.168.1.130,10.0.0.138,22,80,TCP,1162,3.7682007568977745,49,56938,Benign,0
2026-05-21 14:51:05,192.168.1.111,10.0.0.239,443,80,ICMP,1294,9.929276299834031,19,24586,Benign,0
2026-05-21 16:09:21,192.168.1.60,10.0.0.130,443,443,TCP,1466,1.040817574748183,40,58640,Benign,0
2026-05-21 16:04:07,192.168.1.73,10.0.0.170,53,123,TCP,107,5.06238391292138,8,856,Benign,0
2026-05-21 15:29:59,192.168.1.165,10.0.0.86,80,443,TCP,1170,3.6396841107507214,1,1170,Benign,0
2026-05-21 16:08:12,192.168.1.126,10.0.0.83,80,443,ICMP,715,7.97584685175483,11,7865,Benign,0
2026-05-21 14:56:24,192.168.1.31,10.0.0.236,443,80,UDP,170,0.23368977951028339,35,5950,Benign,0
2026-05-21 15:48:07,192.168.1.39,10.0.0.52,80,443,ICMP,1178,6.757704499784727,47,55366,Benign,0
2026-05-21 15:20:26,203.0.113.16,192.168.1.100,30657,786,TCP,56,0.041848255951670806,1,56,Port Scan,1
2026-05-21 15:53:34,15.109.42.137,192.168.1.100,22,443,TCP,893,0.2084819683510874,1108,989444,DDoS,1
2026-05-21 15:33:18,192.168.1.81,10.0.0.209,53,123,UDP,863,4.961490249017036,11,9493,Benign,0
2026-05-21 15:21:04,192.168.1.33,10.0.0.192,56059,80,TCP,197,1.5525057846927663,29,5713,Benign,0
2026-05-21 16:32:44,67.38.237.101,192.168.1.100,443,80,TCP,562,1.398868705151281,939,527718,DDoS,1
2026-05-21 14:56:26,192.168.1.235,10.0.0.29,80,80,UDP,1208,1.4999965477513582,6,7248,Benign,0
2026-05-21 15:14:50,192.168.1.249,10.0.0.192,80,443,UDP,525,5.670276759679554,18,9450,Benign,0
2026-05-21 15:14:29,192.168.1.31,10.0.0.29,59228,53,TCP,541,9.784623897776667,48,25968,Benign,0
2026-05-21 14:35:19,192.168.1.132,10.0.0.238,443,53,TCP,456,1.2669303108837429,1,456,Benign,0
2026-05-21 14:21:24,192.168.1.161,10.0.0.237,53,443,TCP,484,5.118132191174653,16,7744,Benign,0
2026-05-21 16:56:25,160.178.119.40,192.168.1.100,50860,443,TCP,1349,0.47780209241473515,470,634030,DDoS,1
2026-05-21 16:19:06,192.168.1.16,10.0.0.232,80,80,TCP,541,8.759334866286476,25,13525,Benign,0
2026-05-21 14:23:29,192.168.1.224,10.0.0.173,443,443,TCP,894,4.69473900597375,34,30396,Benign,0
2026-05-21 16:53:50,192.168.1.65,10.0.0.113,53,443,UDP,1179,9.468765733098017,34,40086,Benign,0
2026-05-21 14:33:48,192.168.1.202,10.0.0.69,443,443,TCP,1465,4.699573249072994,19,27835,Benign,0
2026-05-21 16:44:53,203.0.113.46,192.168.1.100,61204,745,TCP,46,0.011141409466983297,2,92,Port Scan,1
2026-05-21 15:47:27,192.168.1.102,10.0.0.94,443,443,TCP,1364,4.78265409697835,35,47740,Benign,0
2026-05-21 14:24:31,192.168.1.52,10.0.0.230,53,80,UDP,103,2.0363795328659955,6,618,Benign,0
2026-05-21 14:56:20,203.0.113.18,192.168.1.100,33679,839,TCP,51,0.011803241948671106,1,51,Port Scan,1
2026-05-21 15:51:47,192.168.1.175,10.0.0.215,22,53,UDP,1227,4.783324976481028,38,46626,Benign,0
2026-05-21 14:19:54,192.168.1.48,10.0.0.178,53,53,TCP,87,3.6604072477065523,1,87,Benign,0
2026-05-21 15:02:48,192.168.1.77,10.0.0.87,53,80,UDP,271,1.2219099154890063,32,8672,Benign,0
2026-05-21 16:24:22,203.0.113.32,192.168.1.100,52931,55,TCP,58,0.04987131261555227,2,116,Port Scan,1
2026-05-21 14:48:51,192.168.1.50,10.0.0.188,443,53,ICMP,1414,0.66337881431401,26,36764,Benign,0
2026-05-21 14:48:13,192.168.1.88,10.0.0.178,22,123,ICMP,84,8.458611567883942,31,2604,Benign,0
2026-05-21 14:39:02,166.50.141.111,192.168.1.100,80,80,UDP,1387,1.0443129972511247,415,575605,DDoS,1
2026-05-21 14:20:56,192.168.1.12,10.0.0.224,80,123,TCP,487,0.9860639958690287,5,2435,Benign,0
2026-05-21 15:41:38,192.168.1.192,10.0.0.129,22,53,ICMP,91,2.059516578109836,28,2548,Benign,0
2026-05-21 15:55:35,192.168.1.211,10.0.0.99,62433,80,TCP,860,6.155240991873209,37,31820,Benign,0
2026-05-21 14:46:04,47.89.60.176,192.168.1.100,443,80,UDP,646,0.8834507878401393,950,613700,DDoS,1
2026-05-21 14:46:50,203.0.113.33,192.168.1.100,40669,180,TCP,53,0.0460869468132534,1,53,Port Scan,1
2026-05-21 15:15:53,203.0.113.29,192.168.1.100,47786,281,TCP,58,0.02247539004119152,2,116,Port Scan,1
2026-05-21 16:12:55,192.168.1.215,10.0.0.60,443,53,TCP,160,1.400463980052451,1,160,Benign,0
2026-05-21 16:45:32,140.215.58.118,192.168.1.100,53,80,TCP,892,0.09515417292326689,650,579800,DDoS,1
2026-05-21 15:59:37,192.168.1.226,10.0.0.18,61350,123,TCP,1426,3.1592925486950234,13,18538,Benign,0
2026-05-21 15:36:18,192.168.1.90,10.0.0.28,53,80,TCP,1418,9.307152688127655,33,46794,Benign,0
2026-05-21 14:53:15,198.51.100.26,192.168.1.50,53918,3389,TCP,136,31.894101803436378,25,3400,Brute Force,1
2026-05-21 16:54:22,192.168.1.136,10.0.0.11,53,123,ICMP,923,1.666028968162702,4,3692,Benign,0
2026-05-21 16:45:16,192.168.1.31,10.0.0.193,22,53,TCP,789,2.9859680075572324,22,17358,Benign,0
2026-05-21 16:46:40,192.168.1.120,10.0.0.139,22,53,UDP,1416,4.457935128721055,8,11328,Benign,0
2026-05-21 16:23:43,192.168.1.161,10.0.0.81,62149,53,UDP,313,0.34136861878436053,42,13146,Benign,0
2026-05-21 15:20:51,192.168.1.100,10.0.0.200,52651,53,TCP,573,8.075286101130528,20,11460,Benign,0
2026-05-21 16:07:36,192.168.1.206,10.0.0.214,443,443,TCP,1477,5.917208442073666,2,2954,Benign,0
2026-05-21 14:32:30,198.51.100.69,192.168.1.50,57460,3389,TCP,157,38.796350618094856,33,5181,Brute Force,1
